comunidad,num.entrevista,nombre.recurso,tipo.terreno,terreno.tamano.m2.,riego,manejo.producto,manejo.herramienta,manejo.estructura
Coyomeapan,2,ixote,huerto,NA,temporal,NA,manual,NA
Coyomeapan,2,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,2,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,2,oregano,monte,NA,NA,NA,manual,NA
Coyomeapan,3,azomiate,huerto,225,temporal,NA,manual,descanso_tierra
Coyomeapan,3,ruda,huerto,225,temporal,NA,manual,descanso_tierra
Coyomeapan,3,sabila,huerto,225,temporal,NA,manual,descanso_tierra
Coyomeapan,3,rosa,huerto,225,temporal,NA,manual,descanso_tierra
Coyomeapan,3,manzana,parcela,5000,temporal,NA,manual,descanso_tierra
Coyomeapan,3,aguacate,parcela,5000,temporal,NA,manual,descanso_tierra
Coyomeapan,3,durazno,parcela,5000,temporal,NA,manual,descanso_tierra
Coyomeapan,3,ciruela,parcela,5000,temporal,NA,manual,descanso_tierra
Coyomeapan,3,nopal,parcela,5000,temporal,NA,manual,descanso_tierra
Coyomeapan,3,pera,huerto,225,temporal,NA,manual,descanso_tierra
Coyomeapan,3,haba,parcela,5000,temporal,NA,manual,descanso_tierra
Coyomeapan,3,chicharo,parcela,5000,temporal,NA,manual,descanso_tierra
Coyomeapan,3,calabaza,huerto,225,temporal,NA,manual,descanso_tierra
Coyomeapan,3,maiz,parcela,5000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,3,frijol,parcela,5000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,3,membrillo,huerto,225,temporal,NA,manual,descanso_tierra
Coyomeapan,3,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,3,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,4,ciruela,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,yerbabuena,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,guayaba,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,guayaba,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,lima,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,platano,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,rosa,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,ciruela,parcela,8000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,4,limon,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,naranja,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,romero,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,hinojo,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,durazno,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,tepexilotl,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,aguacate,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,nispero,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,manzana,parcela,8000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,4,chayote,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,ixote,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,pomarosa,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,calabaza,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,chilacayota,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,chile_canario,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,chirimoya,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,sabila,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,nopal,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,granada,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,capulin,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,pera,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,hierbasanta,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,haba,parcela,8000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,4,granadilla,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,cafe,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,epazote,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,nuez,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,membrillo,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,alcatraz,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,bahkilitl,parcela,8000,temporal,plaguicida,manual,descanso_tierra
Coyomeapan,4,kolesh,parcela,8000,temporal,plaguicida,manual,descanso_tierra
Coyomeapan,4,cilantro,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,mora,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,dalia,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,fresa,huerto,375,temporal,NA,manual,NA
Coyomeapan,4,encino,parcela,8000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,4,maiz,parcela,8000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,4,frijol,parcela,8000,temporal,plaguicida,manual,descanso_tierra
Coyomeapan,4,tomakilitl,parcela,8000,temporal,plaguicida,manual,descanso_tierra
Coyomeapan,4,fresno,parcela,8000,temporal,NA,manual,descanso_tierra
Coyomeapan,4,chicharo,parcela,8000,temporal,NA,manual,descanso_tierra
Coyomeapan,4,laurel,parcela,8000,temporal,NA,manual,descanso_tierra
Coyomeapan,4,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,4,tila,parcela,8000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,durazno,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,chile_canario,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,chayote,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,nopal,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,chilacayota,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,hinojo,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,ruda,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,santamaria,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,fresno,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,romero,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,5,hierbadeborracho,monte,NA,NA,NA,manual,NA
Coyomeapan,5,cola_de_borrego,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,alcatraz,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,lirio,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,pera,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,manzana,parcela,10000,temporal,cal,manual,descanso_tierra
Coyomeapan,5,ciruela,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,ixote,huerto,30,temporal,NA,manual,NA
Coyomeapan,5,aguacate,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,maiz,parcela,10000,temporal,abono_quimico,manual,descanso_tierra
Coyomeapan,5,encino,monte,NA,NA,NA,manual,NA
Coyomeapan,5,pino,monte,NA,NA,NA,manual,NA
Coyomeapan,5,frijol,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,calabaza,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,haba,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,chicharo,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,bahkilitl,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,kolesh,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,tomakilitl,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,atlankilitl,parcela,10000,temporal,NA,manual,descanso_tierra
Coyomeapan,5,huitlacoche,parcela,10000,temporal,NA,manual,NA
Coyomeapan,5,cacaya,monte,NA,NA,NA,manual,NA
Coyomeapan,5,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,6,manzana,parcela,10000,temporal+manguera,plaguicida,manual,descanso_tierra
Coyomeapan,6,aguacate,parcela,10000,temporal+manguera,plaguicida,manual,descanso_tierra
Coyomeapan,6,ciruela,parcela,10000,temporal+manguera,plaguicida,manual,descanso_tierra
Coyomeapan,6,durazno,parcela,10000,temporal+manguera,plaguicida,manual,descanso_tierra
Coyomeapan,6,maiz,parcela,10000,temporal+manguera,abono_animal,manual,descanso_tierra
Coyomeapan,6,frijol,parcela,10000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,6,chilacayota,parcela,10000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,6,chicharo,parcela,10000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,6,acelga,huerto,150,temporal+manguera,NA,manual,NA
Coyomeapan,6,yerbabuena,huerto,150,temporal+manguera,NA,manual,NA
Coyomeapan,6,cola_de_caballo,parcela,10000,temporal+manguera,NA,manual,NA
Coyomeapan,6,laurel,parcela,10000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,6,mora,monte,NA,NA,NA,manual,NA
Coyomeapan,6,zarzamora,huerto,150,temporal+manguera,NA,manual,NA
Coyomeapan,6,chile_canario,huerto,150,temporal+manguera,NA,manual,NA
Coyomeapan,7,aguacate,monte,NA,NA,NA,manual,NA
Coyomeapan,7,maiz,parcela,20,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,7,frijol,parcela,20,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,7,bahkilitl,parcela,20,temporal,NA,manual,descanso_tierra
Coyomeapan,7,kolesh,parcela,20,temporal,NA,manual,descanso_tierra
Coyomeapan,7,tomakilitl,monte,NA,NA,NA,manual,NA
Coyomeapan,7,iztananacatl,monte,NA,NA,NA,manual,NA
Coyomeapan,7,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,7,kaxpalzi,monte,NA,NA,NA,manual,NA
Coyomeapan,7,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,7,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,8,manzana,parcela,4500,temporal,plaguicida,manual,descanso_tierra
Coyomeapan,8,chile_canario,parcela,4500,temporal,abono_quimico,manual,descanso_tierra
Coyomeapan,8,durazno,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,maiz,parcela,4500,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,8,ciruela,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,chilacayota,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,rosa,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,ixote,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,jitomate,invernadero,12,temporal,NA,manual,NA
Coyomeapan,8,yerbabuena,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,violeta,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,bahkilitl,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,tomakilitl,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,aguacate,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,chicharo,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,huitlacoche,parcela,4500,temporal,NA,manual,NA
Coyomeapan,8,frijol,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,flor_de_maguey,monte,NA,NA,NA,manual,NA
Coyomeapan,8,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,8,mora,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,8,zarzamora,parcela,4500,temporal,NA,manual,descanso_tierra
Coyomeapan,9,manzana,huerto,1000,temporal,cal,manual,descanso_tierra
Coyomeapan,9,durazno,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,pera,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,higo,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,aguacate,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,oregano,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,hinojo,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,yerbabuena,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,gardenia,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,geraneo,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,rosa,huerto,1000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,manzana,parcela,400000,temporal,cal,manual,descanso_tierra
Coyomeapan,9,durazno,parcela,400000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,maiz,parcela,400000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,9,frijol,parcela,400000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,chilacayota,parcela,400000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,bahkilitl,parcela,400000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,aztokilitl,parcela,400000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,kolesh,parcela,400000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,ixote,parcela,400000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,oconanacatl,monte,NA,NA,NA,manual,NA
Coyomeapan,9,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,9,iztananacatl,monte,NA,NA,NA,manual,NA
Coyomeapan,9,huitlacoche,parcela,400000,temporal,NA,manual,NA
Coyomeapan,9,chile_canario,parcela,400000,temporal,NA,manual,descanso_tierra
Coyomeapan,9,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,9,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,9,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,10,rosa,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,alcatraz,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,dalia,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,lirio,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,clavel,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,yerbabuena,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,romero,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,sabila,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,hierbamaestra,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,ciruela,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,manzana,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,durazno,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,aguacate,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,pera,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,capulin,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,chile_canario,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,bahkilitl,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,kolesh,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,tomakilitl,parcela,40000,temporal+manguera,cal,manual,descanso_tierra
Coyomeapan,10,chayote,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,cafe,huerto,2500,temporal,cal,manual,NA
Coyomeapan,10,maiz,parcela,40000,temporal+manguera,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,10,frijol,parcela,40000,temporal+manguera,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,10,calabaza,parcela,40000,temporal+manguera,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,10,chilacayota,parcela,40000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,10,xokokilitl,parcela,40000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,10,alaktzin,monte,NA,NA,NA,manual,NA
Coyomeapan,10,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,10,laurel,parcela,40000,temporal+manguera,NA,manual,descanso_tierra
Coyomeapan,11,ciruela,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,manzana,huerto,0,temporal,cal,manual,NA
Coyomeapan,11,durazno,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,nuez,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,membrillo,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,ruda,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,hierbamaestra,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,manzanilla,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,manrubio,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,hierbadeborracho,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,bahkilitl,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,maiz,parcela,0,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,11,chilacayota,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,11,chile_canario,parcela,0,temporal,NA,manual,descanso_tierra
Coyomeapan,11,frijol,parcela,0,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,11,papa,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,cilantro,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,epazote,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,yerbabuena,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,alaktzin,monte,NA,NA,NA,manual,NA
Coyomeapan,11,alcatraz,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,dalia,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,cientouno,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,rosa,huerto,0,temporal,NA,manual,NA
Coyomeapan,11,mora,monte,NA,NA,NA,manual,NA
Coyomeapan,11,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,12,manzana,parcela,4,temporal,NA,manual,NA
Coyomeapan,12,aguacate,parcela,4,temporal,NA,manual,NA
Coyomeapan,12,chayote,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,durazno,parcela,4,temporal,NA,manual,NA
Coyomeapan,12,ciruela,parcela,4,temporal,NA,manual,NA
Coyomeapan,12,ruda,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,albahaca,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,rosa,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,tulipan,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,bahkilitl,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,tomakilitl,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,epazote,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,yerbabuena,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,cilantro,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,maiz,parcela,4,temporal,abono_quimico+abono_animal,manual,NA
Coyomeapan,12,calabaza,parcela,4,temporal,abono_quimico+abono_animal,manual,NA
Coyomeapan,12,chilacayota,parcela,4,temporal,abono_quimico+abono_animal,manual,NA
Coyomeapan,12,frijol,parcela,4,temporal,abono_quimico+abono_animal,manual,NA
Coyomeapan,12,huitlacoche,parcela,4,temporal,NA,manual,NA
Coyomeapan,12,cacaya,monte,NA,NA,NA,manual,NA
Coyomeapan,12,laurel,huerto,4,temporal,NA,manual,NA
Coyomeapan,12,zarzamora,monte,NA,NA,NA,manual,NA
Coyomeapan,13,hinojo,huerto,20000,temporal,NA,manual,descanso_tierra
Coyomeapan,13,epazote,huerto,20000,temporal,NA,manual,descanso_tierra
Coyomeapan,13,yerbabuena,huerto,20000,temporal,NA,manual,descanso_tierra
Coyomeapan,13,manzanilla,huerto,20000,temporal,NA,manual,descanso_tierra
Coyomeapan,13,guaje,huerto,20000,temporal,NA,manual,descanso_tierra
Coyomeapan,13,manzana,parcela,20000,temporal,cal,manual,descanso_tierra
Coyomeapan,13,ciruela,parcela,20000,temporal,NA,manual,descanso_tierra
Coyomeapan,13,aguacate,parcela,20000,temporal,NA,manual,descanso_tierra
Coyomeapan,13,durazno,parcela,20000,temporal,NA,manual,descanso_tierra
Coyomeapan,13,limon,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,nispero,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,azucena,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,azucena,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,geraneo,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,alcatraz,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,gladiola,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,hortensia,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,orquidea,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,anturio,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,violeta,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,tomakilitl,parcela,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,bahkilitl,parcela,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,nuez,parcela,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,tila,monte,NA,NA,NA,manual,NA
Coyomeapan,13,laurel,monte,NA,NA,NA,manual,NA
Coyomeapan,13,mora,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,zarzamora,huerto,100,temporal,NA,manual,descanso_tierra
Coyomeapan,13,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,14,ciruela,parcela,50000,temporal,NA,manual,descanso_tierra
Coyomeapan,14,durazno,parcela,50000,temporal,NA,manual,descanso_tierra
Coyomeapan,14,manzana,parcela,50000,temporal,cal,manual,descanso_tierra
Coyomeapan,14,aguacate,parcela,50000,temporal,NA,manual,descanso_tierra
Coyomeapan,14,chile_canario,parcela,50000,temporal,NA,manual,descanso_tierra
Coyomeapan,14,maiz,parcela,50000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,14,frijol,parcela,50000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,14,calabaza,parcela,50000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,14,haba,parcela,50000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,14,chicharo,parcela,50000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,14,chilacayota,parcela,50000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,14,abayotli,parcela,50000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,14,bahkilitl,parcela,50000,temporal,abono_quimico+abono_animal,manual,descanso_tierra
Coyomeapan,14,alaktzin,monte,NA,NA,NA,manual,NA
Coyomeapan,14,xochitekonzi,monte,NA,NA,NA,manual,NA
Coyomeapan,14,ruda,huerto,5000,temporal,NA,manual,NA
Coyomeapan,14,santamaria,huerto,5000,temporal,NA,manual,NA
Coyomeapan,14,sabila,huerto,5000,temporal,NA,manual,NA
Coyomeapan,14,muicle,huerto,5000,temporal,NA,manual,NA
Coyomeapan,14,yerbabuena,huerto,5000,temporal,NA,manual,NA
Coyomeapan,14,epazote,huerto,5000,temporal,NA,manual,NA
Coyomeapan,14,aretillo,huerto,5000,temporal,NA,manual,NA
Coyomeapan,14,geraneo,huerto,5000,temporal,NA,manual,NA
