comunidad,num.entrevista,nombre.recurso,tipo.recurso,uso,venta,tipo.mercado.venta,distancia,distancia.km,tiempo,tiempo.min,tipo.de.carretera,tipologia.mercado,compra,manejo,tipo.terreno,tamano.huerto.m2,tamano.parcela.m2,tamano.invernadero.m2,tamano.cultivo.m2,tamano.cultivo,terreno.propiedad,percepcion.clima,riego,manejo.producto,manejo.herramienta,manejo.estructura,escolaridad.grado,escolaridad,origen,lenguas,lengua,nahuatl,espanol,migracion,campesino,productor,pastor,comercio,tendero,jornalero,otro
Aticpac,10,iztananacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,tonagas,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,xochitekonzi,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,huitlacoche,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,1000,0,0,1000,<1hc,propio,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,cebolla,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,tomate,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,cilantro,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,ajo,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,mandarina,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,manzana,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,aguacate,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,chile_serrano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,chile_huachinango,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,chile_canario,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,chile_ancho,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,chiltepe,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,cultivado,parcela,0,7500,0,7500,<1hc,propio,caliente_humedo,temporal,NA,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,chiltepe,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,cultivado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,rotacion_cultivo,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,canela,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,canela,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,clavo,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,clavo,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,cacaya,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,pipitza,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,copal,planta,ceremonial,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,tekilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,zarzamora,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,jonote,planta,herramienta,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,10,oregano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,maiz,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,domesticado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,division_cultivo,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,frijol,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,division_cultivo,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,cafe,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,cultivado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,division_cultivo,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,tepexilotl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,promovido,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,tzopelikilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,aztokilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,velikmoli,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,velikmoli,planta,envoltura,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,iztananacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,chilnanacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,kaxpalzi,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,yoloxochitl,planta,medicinal,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,yoloxochitl,planta,ornamental,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,parcela,0,10000,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,naranja,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,Coyolapa,NA,reventa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,lima,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,Coyolapa,NA,reventa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,rabano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,jitomate,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,chile,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,cebolla,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,ajo,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,azucena,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,campechana,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,pipitza,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,copal,planta,ceremonial,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,laurel,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,tekilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,interna,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,tehuantekilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,interna,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,11,oregano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,cafe,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,cultivado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,cafe,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,cultivado,parcela,0,50000,0,50000,3hc-7hc,ejidal,caliente_humedo,temporal,NA,manual,rotacion_cultivo,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,tepexilotl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,tepexilotl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,promovido,parcela,0,50000,0,50000,3hc-7hc,ejidal,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,ocote,planta,lena,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,tzopelikilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,tzopelikilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,parcela,0,50000,0,50000,3hc-7hc,ejidal,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,aztokilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,aztokilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,parcela,0,50000,0,50000,3hc-7hc,ejidal,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,alcatraz,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,camedor,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,velikmoli,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,velikmoli,planta,envoltura,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,yoloxochitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,yoloxochitl,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,yoloxochitl,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,ruda,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,hierbamaestra,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,zacate_limon,planta,medicinal,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,epazote,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,laurel,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,10000,0,0,10000,1hc-3hc,propio,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,maiz,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,domesticado,parcela,0,50000,0,50000,3hc-7hc,ejidal,caliente_humedo,temporal,NA,manual,rotacion_cultivo,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,maiz,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,frijol,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,50000,0,50000,3hc-7hc,ejidal,caliente_humedo,temporal,NA,manual,rotacion_cultivo,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,chirimoya,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,manzana,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,zapote_blanco,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,chilnanacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,iztananacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,alaktzin,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,50000,0,50000,3hc-7hc,ejidal,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,kaxpalzi,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,50000,0,50000,3hc-7hc,ejidal,caliente_humedo,temporal,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,rabano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,guaje,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,cebolla,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,chile_serrano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,azucena,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,campechana,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,polotzopotl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,pipitza,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,copal,planta,ceremonial,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,tekilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,chile_canario,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,12,oregano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,13,maiz,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,domesticado,parcela,0,180000,0,180000,>7hc,propio,caliente_humedo,temporal,abono_plantas,manual,division_cultivo,2,primaria,municipal,2,bilingue,1,1,nacional,1,0,0,1,0,0,0
